CycNo,VMAX,YEAR,MONTH,DAY,HOUR,TIME,LAT,LON,REGION
122,68.5401107021,1956,9,15,12,1956-09-15 12:00:00,23.5,123.8,True
122,63.9456737527,1956,9,15,18,1956-09-15 18:00:00,24.0,123.2,True
122,63.9456737527,1956,9,16,0,1956-09-16 00:00:00,24.3,122.7,True
122,50.4491943148,1956,9,16,6,1956-09-16 06:00:00,24.7,121.6,True
122,50.4491943148,1956,9,16,12,1956-09-16 12:00:00,24.8,121.0,True
122,50.4491943148,1956,9,16,18,1956-09-16 18:00:00,24.7,120.3,True
123,54.89790308,1956,9,19,6,1956-09-19 06:00:00,13.6,123.8,True
123,54.89790308,1956,9,19,12,1956-09-19 12:00:00,14.6,123.9,True
123,54.89790308,1956,9,19,18,1956-09-19 18:00:00,15.5,124.0,True
123,87.3444319893,1956,9,20,0,1956-09-20 00:00:00,16.4,123.8,True
123,87.3444319893,1956,9,20,6,1956-09-20 06:00:00,17.3,123.6,True
123,87.3444319893,1956,9,20,12,1956-09-20 12:00:00,18.1,123.3,True
123,87.3444319893,1956,9,20,18,1956-09-20 18:00:00,19.1,123.0,True
123,111.702317073,1956,9,21,0,1956-09-21 00:00:00,19.8,122.5,True
123,116.676111236,1956,9,21,6,1956-09-21 06:00:00,20.1,122.1,True
123,121.681801927,1956,9,21,12,1956-09-21 12:00:00,20.4,121.5,True
123,116.676111236,1956,9,21,18,1956-09-21 18:00:00,20.9,121.2,True
123,111.702317073,1956,9,22,0,1956-09-22 00:00:00,21.6,121.2,True
123,92.1444164786,1956,9,22,6,1956-09-22 06:00:00,22.1,121.1,True
123,54.89790308,1956,9,22,12,1956-09-22 12:00:00,22.3,120.4,True
124,17.1413263459,1956,9,19,6,1956-09-19 06:00:00,16.0,142.5,True
124,17.1413263459,1956,9,19,12,1956-09-19 12:00:00,15.8,142.0,True
124,17.1413263459,1956,9,19,18,1956-09-19 18:00:00,15.5,141.5,True
124,17.1413263459,1956,9,20,0,1956-09-20 00:00:00,15.4,141.0,True
124,17.1413263459,1956,9,20,6,1956-09-20 06:00:00,15.2,140.7,True
124,17.1413263459,1956,9,20,12,1956-09-20 12:00:00,14.9,139.8,True
124,17.1413263459,1956,9,20,18,1956-09-20 18:00:00,14.7,138.9,True
124,21.0315923059,1956,9,21,0,1956-09-21 00:00:00,14.7,137.9,True
124,21.0315923059,1956,9,21,6,1956-09-21 06:00:00,14.8,137.2,True
124,21.0315923059,1956,9,21,12,1956-09-21 12:00:00,15.0,136.3,True
124,21.0315923059,1956,9,21,18,1956-09-21 18:00:00,15.3,135.9,True
124,41.7160219465,1956,9,22,0,1956-09-22 00:00:00,15.7,135.2,True
124,41.7160219465,1956,9,22,6,1956-09-22 06:00:00,15.9,134.5,True
124,41.7160219465,1956,9,22,12,1956-09-22 12:00:00,16.0,133.9,True
124,41.7160219465,1956,9,22,18,1956-09-22 18:00:00,16.2,133.2,True
124,59.3975444759,1956,9,23,0,1956-09-23 00:00:00,16.5,132.8,True
124,59.3975444759,1956,9,23,6,1956-09-23 06:00:00,17.5,131.5,True
124,59.3975444759,1956,9,23,12,1956-09-23 12:00:00,18.5,130.4,True
124,59.3975444759,1956,9,23,18,1956-09-23 18:00:00,19.3,129.5,True
124,68.5401107021,1956,9,24,0,1956-09-24 00:00:00,20.0,128.7,True
124,68.5401107021,1956,9,24,6,1956-09-24 06:00:00,20.9,127.9,True
124,68.5401107021,1956,9,24,12,1956-09-24 12:00:00,21.9,127.0,True
124,82.5825974371,1956,9,24,18,1956-09-24 18:00:00,22.8,126.3,True
124,92.1444164786,1956,9,25,0,1956-09-25 00:00:00,24.0,126.2,True
124,92.1444164786,1956,9,25,6,1956-09-25 06:00:00,25.0,126.5,True
124,92.1444164786,1956,9,25,12,1956-09-25 12:00:00,25.9,127.0,True
124,77.8602623192,1956,9,25,18,1956-09-25 18:00:00,26.7,127.9,True
124,77.8602623192,1956,9,26,0,1956-09-26 00:00:00,27.7,128.7,True
124,73.1788969782,1956,9,26,6,1956-09-26 06:00:00,28.7,130.0,True
126,73.1788969782,1956,10,16,0,1956-10-16 00:00:00,16.6,134.2,True
126,73.1788969782,1956,10,16,6,1956-10-16 06:00:00,17.0,134.0,True
126,73.1788969782,1956,10,16,12,1956-10-16 12:00:00,17.5,133.8,True
126,73.1788969782,1956,10,16,18,1956-10-16 18:00:00,18.0,133.7,True
126,73.1788969782,1956,10,17,0,1956-10-17 00:00:00,18.5,133.6,True
126,73.1788969782,1956,10,17,6,1956-10-17 06:00:00,18.9,132.8,True
126,77.8602623192,1956,10,17,12,1956-10-17 12:00:00,19.1,132.0,True
126,82.5825974371,1956,10,17,18,1956-10-17 18:00:00,19.7,131.5,True
126,82.5825974371,1956,10,18,0,1956-10-18 00:00:00,20.2,131.0,True
126,82.5825974371,1956,10,18,6,1956-10-18 06:00:00,20.5,130.3,True
126,82.5825974371,1956,10,18,12,1956-10-18 12:00:00,20.8,129.5,True
126,82.5825974371,1956,10,18,18,1956-10-18 18:00:00,20.8,129.0,True
126,82.5825974371,1956,10,19,0,1956-10-19 00:00:00,20.7,128.7,True
126,82.5825974371,1956,10,19,6,1956-10-19 06:00:00,20.5,128.3,True
126,87.3444319893,1956,10,19,12,1956-10-19 12:00:00,20.2,128.0,True
126,92.1444164786,1956,10,19,18,1956-10-19 18:00:00,19.3,127.2,True
126,92.1444164786,1956,10,20,0,1956-10-20 00:00:00,18.5,126.3,True
126,101.853953839,1956,10,20,6,1956-10-20 06:00:00,17.9,125.3,True
126,111.702317073,1956,10,20,12,1956-10-20 12:00:00,17.8,124.3,True
126,111.702317073,1956,10,20,18,1956-10-20 18:00:00,17.3,122.8,True
126,111.702317073,1956,10,21,0,1956-10-21 00:00:00,17.2,121.3,True
126,111.702317073,1956,10,21,6,1956-10-21 06:00:00,17.1,120.1,True
128,41.7160219465,1956,11,12,18,1956-11-12 18:00:00,13.0,141.5,True
128,46.0541822594,1956,11,13,0,1956-11-13 00:00:00,13.6,140.1,True
128,50.4491943148,1956,11,13,6,1956-11-13 06:00:00,14.3,138.9,True
128,,1956,11,13,12,1956-11-13 12:00:00,14.8,136.7,True
128,,1956,11,13,18,1956-11-13 18:00:00,14.9,134.3,True
128,63.9456737527,1956,11,14,0,1956-11-14 00:00:00,15.0,132.0,True
128,63.9456737527,1956,11,14,6,1956-11-14 06:00:00,15.7,129.9,True
128,63.9456737527,1956,11,14,12,1956-11-14 12:00:00,16.4,127.7,True
128,73.1788969782,1956,11,14,18,1956-11-14 18:00:00,16.5,125.5,True
128,77.8602623192,1956,11,15,0,1956-11-15 00:00:00,16.0,124.0,True
128,63.9456737527,1956,11,15,6,1956-11-15 06:00:00,16.2,123.0,True
128,63.9456737527,1956,11,15,12,1956-11-15 12:00:00,16.5,121.8,True
128,50.4491943148,1956,11,15,18,1956-11-15 18:00:00,15.9,120.8,True
128,37.4383549956,1956,11,16,0,1956-11-16 00:00:00,15.0,120.1,True
131,17.1413263459,1956,12,7,6,1956-12-07 06:00:00,13.6,128.7,True
131,17.1413263459,1956,12,7,12,1956-12-07 12:00:00,14.0,128.0,True
131,37.4383549956,1956,12,7,18,1956-12-07 18:00:00,14.3,127.5,True
131,59.3975444759,1956,12,8,0,1956-12-08 00:00:00,14.5,126.7,True
131,59.3975444759,1956,12,8,6,1956-12-08 06:00:00,14.3,126.0,True
131,59.3975444759,1956,12,8,12,1956-12-08 12:00:00,14.0,125.5,True
131,63.9456737527,1956,12,8,18,1956-12-08 18:00:00,13.8,124.9,True
131,68.5401107021,1956,12,9,0,1956-12-09 00:00:00,13.6,124.2,True
131,63.9456737527,1956,12,9,6,1956-12-09 06:00:00,13.6,123.7,True
131,54.89790308,1956,12,9,12,1956-12-09 12:00:00,13.6,122.8,True
131,50.4491943148,1956,12,9,18,1956-12-09 18:00:00,13.6,122.1,True
131,46.0541822594,1956,12,10,0,1956-12-10 00:00:00,13.6,121.5,True
131,25.015184859,1956,12,10,6,1956-12-10 06:00:00,13.5,120.8,True
133,96.9813072346,1957,1,25,0,1957-01-25 00:00:00,13.8,133.5,True
133,92.1444164786,1957,1,25,6,1957-01-25 06:00:00,14.6,133.0,True
133,92.1444164786,1957,1,25,12,1957-01-25 12:00:00,15.2,132.9,True
133,54.89790308,1957,1,25,18,1957-01-25 18:00:00,15.6,132.7,True
133,37.4383549956,1957,1,26,0,1957-01-26 00:00:00,16.1,132.5,True
133,37.4383549956,1957,1,26,6,1957-01-26 06:00:00,17.0,132.3,True
133,37.4383549956,1957,1,26,12,1957-01-26 12:00:00,17.8,132.2,True
133,37.4383549956,1957,1,26,18,1957-01-26 18:00:00,18.8,132.2,True
133,29.0823395707,1957,1,27,0,1957-01-27 00:00:00,19.6,132.4,True
133,25.015184859,1957,1,27,6,1957-01-27 06:00:00,20.3,132.6,True
134,63.9456737527,1957,4,14,12,1957-04-14 12:00:00,13.2,127.6,True
134,63.9456737527,1957,4,14,18,1957-04-14 18:00:00,14.0,127.5,True
134,63.9456737527,1957,4,15,0,1957-04-15 00:00:00,14.7,127.5,True
134,82.5825974371,1957,4,15,6,1957-04-15 06:00:00,15.5,127.5,True
134,73.1788969782,1957,4,15,12,1957-04-15 12:00:00,16.0,127.4,True
134,63.9456737527,1957,4,15,18,1957-04-15 18:00:00,16.4,127.3,True
134,37.4383549956,1957,4,16,0,1957-04-16 00:00:00,16.8,126.8,True
134,29.0823395707,1957,4,16,6,1957-04-16 06:00:00,17.0,126.5,True
134,29.0823395707,1957,4,16,12,1957-04-16 12:00:00,17.2,126.0,True
134,29.0823395707,1957,4,16,18,1957-04-16 18:00:00,17.5,125.7,True
134,29.0823395707,1957,4,17,0,1957-04-17 00:00:00,17.7,125.4,True
134,29.0823395707,1957,4,17,6,1957-04-17 06:00:00,18.0,124.7,True
134,29.0823395707,1957,4,17,12,1957-04-17 12:00:00,18.2,124.0,True
134,29.0823395707,1957,4,17,18,1957-04-17 18:00:00,18.3,123.3,True
134,21.0315923059,1957,4,18,0,1957-04-18 00:00:00,18.3,122.5,True
135,101.853953839,1957,5,7,0,1957-05-07 00:00:00,14.6,149.9,True
135,101.853953839,1957,5,7,6,1957-05-07 06:00:00,15.3,148.5,True
135,101.853953839,1957,5,7,12,1957-05-07 12:00:00,16.2,147.6,True
135,101.853953839,1957,5,7,18,1957-05-07 18:00:00,16.8,146.6,True
135,101.853953839,1957,5,8,0,1957-05-08 00:00:00,17.7,146.0,True
135,101.853953839,1957,5,8,6,1957-05-08 06:00:00,18.5,145.1,True
135,101.853953839,1957,5,8,12,1957-05-08 12:00:00,19.5,144.5,True
135,101.853953839,1957,5,8,18,1957-05-08 18:00:00,20.2,144.2,True
135,92.1444164786,1957,5,9,0,1957-05-09 00:00:00,20.8,144.2,True
135,92.1444164786,1957,5,9,6,1957-05-09 06:00:00,21.4,144.2,True
135,92.1444164786,1957,5,9,12,1957-05-09 12:00:00,21.8,144.8,True
135,92.1444164786,1957,5,9,18,1957-05-09 18:00:00,22.1,145.5,True
135,73.1788969782,1957,5,10,0,1957-05-10 00:00:00,22.2,146.4,True
135,73.1788969782,1957,5,10,6,1957-05-10 06:00:00,22.3,147.0,True
135,73.1788969782,1957,5,10,12,1957-05-10 12:00:00,22.3,147.8,True
135,73.1788969782,1957,5,10,18,1957-05-10 18:00:00,22.3,148.6,True
135,68.5401107021,1957,5,11,0,1957-05-11 00:00:00,22.3,149.7,True
136,73.1788969782,1957,6,20,18,1957-06-20 18:00:00,13.2,136.8,True
136,82.5825974371,1957,6,21,0,1957-06-21 00:00:00,13.3,134.9,True
136,101.853953839,1957,6,21,6,1957-06-21 06:00:00,13.4,132.9,True
136,111.702317073,1957,6,21,12,1957-06-21 12:00:00,13.4,131.4,True
136,121.681801927,1957,6,21,18,1957-06-21 18:00:00,13.8,129.8,True
136,126.718573522,1957,6,22,0,1957-06-22 00:00:00,14.2,128.6,True
136,131.785658818,1957,6,22,6,1957-06-22 06:00:00,14.7,128.1,True
136,131.785658818,1957,6,22,12,1957-06-22 12:00:00,15.5,127.1,True
136,131.785658818,1957,6,22,18,1957-06-22 18:00:00,16.3,126.2,True
136,121.681801927,1957,6,23,0,1957-06-23 00:00:00,16.8,125.8,True
136,116.676111236,1957,6,23,6,1957-06-23 06:00:00,17.5,124.8,True
136,116.676111236,1957,6,23,12,1957-06-23 12:00:00,18.1,124.1,True
136,116.676111236,1957,6,23,18,1957-06-23 18:00:00,18.5,123.5,True
136,116.676111236,1957,6,24,0,1957-06-24 00:00:00,19.0,123.0,True
136,121.681801927,1957,6,24,6,1957-06-24 06:00:00,19.6,122.3,True
136,121.681801927,1957,6,24,12,1957-06-24 12:00:00,20.4,122.0,True
136,121.681801927,1957,6,24,18,1957-06-24 18:00:00,21.0,121.9,True
136,121.681801927,1957,6,25,0,1957-06-25 00:00:00,21.6,121.7,True
136,82.5825974371,1957,6,25,6,1957-06-25 06:00:00,22.3,121.4,True
136,73.1788969782,1957,6,25,12,1957-06-25 12:00:00,23.2,121.2,True
136,59.3975444759,1957,6,25,18,1957-06-25 18:00:00,24.5,121.9,True
136,54.89790308,1957,6,26,0,1957-06-26 00:00:00,26.0,123.0,True
136,50.4491943148,1957,6,26,6,1957-06-26 06:00:00,28.0,124.0,True
136,50.4491943148,1957,6,26,12,1957-06-26 12:00:00,30.0,124.1,True
137,63.9456737527,1957,7,13,12,1957-07-13 12:00:00,13.2,127.4,True
137,63.9456737527,1957,7,13,18,1957-07-13 18:00:00,14.2,126.6,True
137,73.1788969782,1957,7,14,0,1957-07-14 00:00:00,15.4,125.4,True
137,73.1788969782,1957,7,14,6,1957-07-14 06:00:00,16.3,124.0,True
137,73.1788969782,1957,7,14,12,1957-07-14 12:00:00,17.1,122.8,True
137,73.1788969782,1957,7,14,18,1957-07-14 18:00:00,17.5,121.6,True
137,63.9456737527,1957,7,15,0,1957-07-15 00:00:00,18.1,120.5,True
138,29.0823395707,1957,8,14,0,1957-08-14 00:00:00,13.5,135.2,True
138,33.2254405055,1957,8,14,6,1957-08-14 06:00:00,14.5,135.5,True
138,37.4383549956,1957,8,14,12,1957-08-14 12:00:00,15.1,135.3,True
138,37.4383549956,1957,8,14,18,1957-08-14 18:00:00,15.7,134.8,True
138,46.0541822594,1957,8,15,0,1957-08-15 00:00:00,16.4,134.7,True
138,54.89790308,1957,8,15,6,1957-08-15 06:00:00,17.0,134.8,True
138,59.3975444759,1957,8,15,12,1957-08-15 12:00:00,17.6,135.3,True
138,59.3975444759,1957,8,15,18,1957-08-15 18:00:00,18.3,135.5,True
138,63.9456737527,1957,8,16,0,1957-08-16 00:00:00,18.8,135.5,True
138,73.1788969782,1957,8,16,6,1957-08-16 06:00:00,19.5,135.1,True
138,73.1788969782,1957,8,16,12,1957-08-16 12:00:00,20.3,133.8,True
138,82.5825974371,1957,8,16,18,1957-08-16 18:00:00,20.7,133.0,True
138,82.5825974371,1957,8,17,0,1957-08-17 00:00:00,20.8,132.5,True
138,87.3444319893,1957,8,17,6,1957-08-17 06:00:00,21.0,132.0,True
138,92.1444164786,1957,8,17,12,1957-08-17 12:00:00,21.3,131.6,True
138,101.853953839,1957,8,17,18,1957-08-17 18:00:00,21.9,130.9,True
138,111.702317073,1957,8,18,0,1957-08-18 00:00:00,22.6,130.2,True
138,116.676111236,1957,8,18,6,1957-08-18 06:00:00,23.3,130.0,True
138,111.702317073,1957,8,18,12,1957-08-18 12:00:00,24.8,129.9,True
138,101.853953839,1957,8,18,18,1957-08-18 18:00:00,26.2,129.7,True
138,96.9813072346,1957,8,19,0,1957-08-19 00:00:00,27.5,128.9,True
138,92.1444164786,1957,8,19,6,1957-08-19 06:00:00,28.4,128.0,True
138,82.5825974371,1957,8,19,12,1957-08-19 12:00:00,29.1,127.3,True
140,21.0315923059,1957,8,27,6,1957-08-27 06:00:00,15.5,149.6,True
140,21.0315923059,1957,8,27,12,1957-08-27 12:00:00,15.6,148.9,True
140,21.0315923059,1957,8,27,18,1957-08-27 18:00:00,15.7,148.2,True
140,21.0315923059,1957,8,28,0,1957-08-28 00:00:00,16.0,147.6,True
140,29.0823395707,1957,8,28,6,1957-08-28 06:00:00,16.3,146.2,True
140,29.0823395707,1957,8,28,12,1957-08-28 12:00:00,16.9,145.5,True
140,37.4383549956,1957,8,28,18,1957-08-28 18:00:00,17.5,145.0,True
140,50.4491943148,1957,8,29,0,1957-08-29 00:00:00,18.2,144.5,True
140,54.89790308,1957,8,29,6,1957-08-29 06:00:00,19.5,143.8,True
140,59.3975444759,1957,8,29,12,1957-08-29 12:00:00,20.4,143.2,True
140,59.3975444759,1957,8,29,18,1957-08-29 18:00:00,21.5,142.8,True
140,63.9456737527,1957,8,30,0,1957-08-30 00:00:00,22.7,142.2,True
140,63.9456737527,1957,8,30,6,1957-08-30 06:00:00,23.8,141.8,True
140,73.1788969782,1957,8,30,12,1957-08-30 12:00:00,24.3,141.4,True
140,73.1788969782,1957,8,30,18,1957-08-30 18:00:00,24.9,141.1,True
140,73.1788969782,1957,8,31,0,1957-08-31 00:00:00,25.5,140.8,True
140,73.1788969782,1957,8,31,6,1957-08-31 06:00:00,26.1,140.2,True
140,77.8602623192,1957,8,31,12,1957-08-31 12:00:00,26.5,139.3,True
140,77.8602623192,1957,8,31,18,1957-08-31 18:00:00,26.7,139.0,True
140,82.5825974371,1957,9,1,0,1957-09-01 00:00:00,27.1,138.5,True
140,82.5825974371,1957,9,1,6,1957-09-01 06:00:00,27.1,138.3,True
140,82.5825974371,1957,9,1,12,1957-09-01 12:00:00,27.1,137.9,True
140,82.5825974371,1957,9,1,18,1957-09-01 18:00:00,27.0,137.7,True
140,82.5825974371,1957,9,2,0,1957-09-02 00:00:00,27.1,137.1,True
140,77.8602623192,1957,9,2,6,1957-09-02 06:00:00,27.4,136.6,True
140,73.1788969782,1957,9,2,12,1957-09-02 12:00:00,27.7,136.1,True
140,73.1788969782,1957,9,2,18,1957-09-02 18:00:00,27.8,135.3,True
140,73.1788969782,1957,9,3,0,1957-09-03 00:00:00,28.0,135.0,True
140,73.1788969782,1957,9,3,6,1957-09-03 06:00:00,28.1,134.5,True
140,73.1788969782,1957,9,3,12,1957-09-03 12:00:00,28.2,134.2,True
140,73.1788969782,1957,9,3,18,1957-09-03 18:00:00,28.4,133.7,True
140,73.1788969782,1957,9,4,0,1957-09-04 00:00:00,28.4,133.5,True
140,73.1788969782,1957,9,4,6,1957-09-04 06:00:00,28.0,132.3,True
140,73.1788969782,1957,9,4,12,1957-09-04 12:00:00,27.8,131.4,True
140,73.1788969782,1957,9,4,18,1957-09-04 18:00:00,27.8,130.3,True
140,73.1788969782,1957,9,5,0,1957-09-05 00:00:00,28.0,129.3,True
140,73.1788969782,1957,9,5,6,1957-09-05 06:00:00,28.1,128.9,True
140,77.8602623192,1957,9,5,12,1957-09-05 12:00:00,28.5,128.6,True
140,77.8602623192,1957,9,5,18,1957-09-05 18:00:00,29.7,128.8,True
142,50.4491943148,1957,9,9,0,1957-09-09 00:00:00,21.2,126.6,True
142,50.4491943148,1957,9,9,6,1957-09-09 06:00:00,21.3,126.1,True
142,50.4491943148,1957,9,9,12,1957-09-09 12:00:00,21.2,125.8,True
142,50.4491943148,1957,9,9,18,1957-09-09 18:00:00,21.2,125.6,True
142,54.89790308,1957,9,10,0,1957-09-10 00:00:00,21.1,125.6,True
142,54.89790308,1957,9,10,6,1957-09-10 06:00:00,21.0,125.5,True
142,54.89790308,1957,9,10,12,1957-09-10 12:00:00,21.0,125.4,True
142,54.89790308,1957,9,10,18,1957-09-10 18:00:00,20.7,125.2,True
142,59.3975444759,1957,9,11,0,1957-09-11 00:00:00,20.4,125.0,True
142,63.9456737527,1957,9,11,6,1957-09-11 06:00:00,20.3,124.8,True
142,63.9456737527,1957,9,11,12,1957-09-11 12:00:00,19.9,124.5,True
142,68.5401107021,1957,9,11,18,1957-09-11 18:00:00,19.8,124.2,True
142,73.1788969782,1957,9,12,0,1957-09-12 00:00:00,19.7,123.9,True
142,77.8602623192,1957,9,12,6,1957-09-12 06:00:00,19.6,123.6,True
142,82.5825974371,1957,9,12,12,1957-09-12 12:00:00,19.6,123.2,True
142,82.5825974371,1957,9,12,18,1957-09-12 18:00:00,19.6,122.7,True
142,87.3444319893,1957,9,13,0,1957-09-13 00:00:00,19.7,122.3,True
142,92.1444164786,1957,9,13,6,1957-09-13 06:00:00,19.8,122.2,True
142,82.5825974371,1957,9,13,12,1957-09-13 12:00:00,20.3,121.2,True
142,73.1788969782,1957,9,13,18,1957-09-13 18:00:00,20.7,120.8,True
143,73.1788969782,1957,9,14,18,1957-09-14 18:00:00,17.0,147.2,True
143,73.1788969782,1957,9,15,0,1957-09-15 00:00:00,17.3,146.2,True
143,73.1788969782,1957,9,15,6,1957-09-15 06:00:00,17.9,145.0,True
143,73.1788969782,1957,9,15,12,1957-09-15 12:00:00,18.4,143.8,True
143,73.1788969782,1957,9,15,18,1957-09-15 18:00:00,18.9,142.5,True
143,77.8602623192,1957,9,16,0,1957-09-16 00:00:00,19.5,141.5,True
143,82.5825974371,1957,9,16,6,1957-09-16 06:00:00,20.5,140.5,True
143,82.5825974371,1957,9,16,12,1957-09-16 12:00:00,21.6,139.3,True
143,101.853953839,1957,9,16,18,1957-09-16 18:00:00,22.7,138.5,True
143,101.853953839,1957,9,17,0,1957-09-17 00:00:00,23.8,138.1,True
143,92.1444164786,1957,9,17,6,1957-09-17 06:00:00,24.9,138.2,True
143,82.5825974371,1957,9,17,12,1957-09-17 12:00:00,25.5,139.0,True
143,82.5825974371,1957,9,17,18,1957-09-17 18:00:00,26.7,140.3,True
143,73.1788969782,1957,9,18,0,1957-09-18 00:00:00,28.1,142.5,True
143,73.1788969782,1957,9,18,6,1957-09-18 06:00:00,29.6,144.8,True
144,106.761288509,1957,9,19,18,1957-09-19 18:00:00,13.3,140.0,True
144,111.702317073,1957,9,20,0,1957-09-20 00:00:00,13.6,138.7,True
144,116.676111236,1957,9,20,6,1957-09-20 06:00:00,14.4,137.2,True
144,121.681801927,1957,9,20,12,1957-09-20 12:00:00,15.0,135.5,True
144,101.853953839,1957,9,20,18,1957-09-20 18:00:00,15.5,134.0,True
144,92.1444164786,1957,9,21,0,1957-09-21 00:00:00,16.4,132.6,True
144,82.5825974371,1957,9,21,6,1957-09-21 06:00:00,16.5,131.3,True
144,77.8602623192,1957,9,21,12,1957-09-21 12:00:00,17.2,130.2,True
144,73.1788969782,1957,9,21,18,1957-09-21 18:00:00,17.5,129.1,True
144,68.5401107021,1957,9,22,0,1957-09-22 00:00:00,18.0,128.0,True
144,63.9456737527,1957,9,22,6,1957-09-22 06:00:00,18.3,127.0,True
144,63.9456737527,1957,9,22,12,1957-09-22 12:00:00,18.8,126.5,True
144,63.9456737527,1957,9,22,18,1957-09-22 18:00:00,19.2,125.5,True
144,63.9456737527,1957,9,23,0,1957-09-23 00:00:00,19.4,125.0,True
144,63.9456737527,1957,9,23,6,1957-09-23 06:00:00,19.6,124.6,True
144,59.3975444759,1957,9,23,12,1957-09-23 12:00:00,19.8,124.0,True
144,54.89790308,1957,9,23,18,1957-09-23 18:00:00,20.1,123.5,True
144,54.89790308,1957,9,24,0,1957-09-24 00:00:00,20.3,123.2,True
144,54.89790308,1957,9,24,6,1957-09-24 06:00:00,20.6,122.8,True
144,50.4491943148,1957,9,24,12,1957-09-24 12:00:00,21.2,122.5,True
144,46.0541822594,1957,9,24,18,1957-09-24 18:00:00,22.0,122.4,True
144,46.0541822594,1957,9,25,0,1957-09-25 00:00:00,22.7,122.7,True
144,50.4491943148,1957,9,25,6,1957-09-25 06:00:00,23.6,124.0,True
144,54.89790308,1957,9,25,12,1957-09-25 12:00:00,24.8,125.0,True
144,68.5401107021,1957,9,25,18,1957-09-25 18:00:00,25.6,126.3,True
144,73.1788969782,1957,9,26,0,1957-09-26 00:00:00,26.6,127.7,True
144,77.8602623192,1957,9,26,6,1957-09-26 06:00:00,28.0,130.2,True
144,73.1788969782,1957,9,26,12,1957-09-26 12:00:00,29.5,133.0,True
145,21.0315923059,1957,9,18,18,1957-09-18 18:00:00,13.2,131.9,True
145,21.0315923059,1957,9,19,0,1957-09-19 00:00:00,13.9,130.8,True
145,21.0315923059,1957,9,19,6,1957-09-19 06:00:00,14.5,129.5,True
145,33.2254405055,1957,9,19,12,1957-09-19 12:00:00,14.9,128.0,True
145,33.2254405055,1957,9,19,18,1957-09-19 18:00:00,15.3,126.5,True
145,46.0541822594,1957,9,20,0,1957-09-20 00:00:00,16.0,125.2,True
145,63.9456737527,1957,9,20,6,1957-09-20 06:00:00,16.8,123.6,True
145,73.1788969782,1957,9,20,12,1957-09-20 12:00:00,17.5,122.0,True
145,63.9456737527,1957,9,20,18,1957-09-20 18:00:00,18.4,120.5,True
146,46.0541822594,1957,10,5,18,1957-10-05 18:00:00,13.5,145.2,True
146,46.0541822594,1957,10,6,0,1957-10-06 00:00:00,14.5,144.8,True
146,46.0541822594,1957,10,6,6,1957-10-06 06:00:00,15.8,144.3,True
146,50.4491943148,1957,10,6,12,1957-10-06 12:00:00,16.5,143.0,True
146,54.89790308,1957,10,6,18,1957-10-06 18:00:00,17.2,142.5,True
146,63.9456737527,1957,10,7,0,1957-10-07 00:00:00,17.9,142.0,True
146,73.1788969782,1957,10,7,6,1957-10-07 06:00:00,18.5,141.9,True
146,82.5825974371,1957,10,7,12,1957-10-07 12:00:00,19.5,141.5,True
146,82.5825974371,1957,10,7,18,1957-10-07 18:00:00,20.6,141.6,True
146,106.761288509,1957,10,8,0,1957-10-08 00:00:00,22.0,141.8,True
146,106.761288509,1957,10,8,6,1957-10-08 06:00:00,23.4,142.0,True
146,111.702317073,1957,10,8,12,1957-10-08 12:00:00,26.0,143.2,True
146,111.702317073,1957,10,8,18,1957-10-08 18:00:00,28.5,144.5,True
149,21.0315923059,1957,10,21,0,1957-10-21 00:00:00,15.5,149.8,True
149,21.0315923059,1957,10,21,6,1957-10-21 06:00:00,15.6,148.9,True
149,29.0823395707,1957,10,21,12,1957-10-21 12:00:00,15.6,147.3,True
149,41.7160219465,1957,10,21,18,1957-10-21 18:00:00,15.6,146.0,True
149,63.9456737527,1957,10,22,0,1957-10-22 00:00:00,15.6,144.5,True
149,68.5401107021,1957,10,22,6,1957-10-22 06:00:00,15.9,143.2,True
149,73.1788969782,1957,10,22,12,1957-10-22 12:00:00,16.5,141.8,True
149,92.1444164786,1957,10,22,18,1957-10-22 18:00:00,17.0,140.2,True
149,111.702317073,1957,10,23,0,1957-10-23 00:00:00,17.7,138.5,True
149,111.702317073,1957,10,23,6,1957-10-23 06:00:00,18.2,137.5,True
149,111.702317073,1957,10,23,12,1957-10-23 12:00:00,18.7,136.0,True
149,111.702317073,1957,10,23,18,1957-10-23 18:00:00,19.8,134.7,True
149,106.761288509,1957,10,24,0,1957-10-24 00:00:00,21.2,134.2,True
149,106.761288509,1957,10,24,6,1957-10-24 06:00:00,22.9,134.3,True
149,92.1444164786,1957,10,24,12,1957-10-24 12:00:00,24.7,134.2,True
149,82.5825974371,1957,10,24,18,1957-10-24 18:00:00,26.4,134.9,True
149,77.8602623192,1957,10,25,0,1957-10-25 00:00:00,28.2,135.7,True
150,63.9456737527,1957,11,9,0,1957-11-09 00:00:00,13.0,136.5,True
150,82.5825974371,1957,11,9,6,1957-11-09 06:00:00,13.4,135.0,True
150,101.853953839,1957,11,9,12,1957-11-09 12:00:00,13.6,133.5,True
